19,4.10,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
20,4.10,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
21,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
22,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
23,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
24,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
25,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
26,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
27,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
28,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
29,4.10,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
30,4.10,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
31,4.10,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
32,4.09,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
33,4.10,0.00,4.07,0.00,4.06,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.07,0.00,
34,4.09,0.00,4.07,0.00,4.06,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.07,0.00,
35,4.09,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.06,0.00,
36,4.09,0.00,4.07,0.00,4.06,0.00,4.06,0.06,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.06,0.00,
37,4.09,0.00,4.07,0.00,4.06,0.00,4.05,0.90,4.06,0.00,4.05,0.00,4.05,0.00,4.07,0.00,4.06,0.00,
38,4.09,0.00,4.06,0.04,4.06,0.05,4.05,2.65,4.06,0.05,4.06,0.10,4.05,0.06,4.07,0.08,4.06,0.14,
39,4.09,0.00,4.06,0.43,4.06,0.74,4.05,3.42,4.06,0.83,4.05,1.22,4.05,0.86,4.07,1.04,4.06,1.74,
40,4.08,0.00,4.06,1.32,4.06,2.46,4.05,3.68,4.06,2.67,4.06,3.11,4.05,2.51,4.07,2.68,4.06,3.49,
41,4.08,0.00,4.06,2.42,4.06,3.45,4.05,3.71,4.06,3.57,4.05,3.65,4.05,3.44,4.06,3.41,4.06,3.63,
42,4.08,0.00,4.06,3.51,4.06,3.68,4.05,3.77,4.06,3.72,4.05,3.66,4.04,3.63,4.06,3.63,4.06,3.64,
43,4.08,0.08,4.07,3.60,4.06,3.72,4.05,3.84,4.06,3.69,4.05,3.72,4.04,3.70,4.07,3.66,4.06,3.63,
44,4.08,2.17,4.06,3.66,4.08,3.73,4.08,3.78,4.06,3.83,4.07,3.69,4.05,3.61,4.07,3.63,4.06,3.74,
45,4.08,2.52,4.06,3.63,4.06,3.72,4.07,4.14,4.06,3.85,4.06,3.63,4.05,3.63,4.07,3.79,4.07,3.79,
46,4.08,3.52,4.06,3.66,4.06,3.90,4.08,4.26,4.13,3.97,4.06,3.92,4.08,3.66,4.08,3.90,4.08,3.68,
47,4.08,3.67,4.07,3.90,4.06,3.72,4.13,3.73,4.08,4.16,4.08,4.25,4.08,4.22,4.12,4.18,4.17,3.67,
48,4.08,3.67,4.08,4.05,4.07,4.21,4.07,4.28,4.09,4.20,4.09,4.06,4.11,4.06,4.09,4.14,4.12,4.19,
49,4.08,3.68,4.10,4.15,4.08,4.23,4.07,4.30,4.10,4.28,4.15,3.68,4.17,3.69,4.09,4.11,4.14,4.18,
50,4.08,3.66,4.10,3.97,4.14,3.72,4.07,4.29,4.10,4.19,4.17,3.68,4.18,3.96,4.13,3.90,4.22,3.92,
51,4.08,3.69,4.16,3.64,4.17,3.73,4.07,3.91,4.18,3.73,4.17,4.03,4.18,4.08,4.15,3.64,4.23,4.17,
52,4.08,3.70,4.19,3.81,4.17,4.10,4.12,3.70,4.13,4.16,4.17,4.10,4.18,4.12,4.18,3.80,4.19,4.09,
53,4.09,3.73,4.19,4.01,4.17,4.15,4.15,3.71,4.11,4.32,4.17,4.12,4.18,4.14,4.19,3.97,4.19,4.12,
54,4.10,3.75,4.19,4.04,4.17,4.15,4.17,3.72,4.12,4.26,4.18,4.14,4.19,4.15,4.19,4.01,4.19,4.13,
55,4.10,3.75,4.19,4.05,4.18,4.15,4.19,3.73,4.12,4.26,4.18,4.14,4.19,4.16,4.19,4.03,4.21,4.01,
56,4.14,3.75,4.20,4.08,4.18,4.17,4.19,4.08,4.12,4.30,4.18,4.14,4.19,4.16,4.19,4.04,4.20,4.08,
57,4.12,3.68,4.20,4.06,4.18,4.16,4.19,4.13,4.12,4.27,4.16,4.18,4.19,4.16,4.19,4.05,4.16,4.15,
58,4.12,3.76,4.20,4.09,4.18,4.18,4.19,4.15,4.12,4.29,4.16,4.17,4.16,4.21,4.19,4.06,4.15,4.14,
59,4.12,3.77,4.18,4.13,4.17,4.23,4.20,4.17,4.12,4.28,4.15,4.17,4.16,4.21,4.17,4.10,4.17,4.15,
60,4.13,3.70,4.17,4.12,4.17,4.21,4.20,4.17,4.19,4.07,4.15,4.17,4.15,4.21,4.17,4.09,4.15,4.12,
61,4.15,3.77,4.17,4.12,4.16,4.21,4.21,4.17,4.19,4.14,4.15,4.17,4.15,4.20,4.17,4.09,4.17,4.15,
62,4.13,3.76,4.17,4.11,4.16,4.20,4.20,4.17,4.19,4.16,4.15,4.15,4.15,4.19,4.17,4.09,4.17,4.14,
63,4.19,3.70,4.17,4.12,4.16,4.21,4.18,4.22,4.19,4.19,4.15,4.15,4.15,4.19,4.17,4.08,4.17,4.13,
64,4.15,3.72,4.17,4.11,4.16,4.19,4.18,4.22,4.20,4.19,4.15,4.15,4.15,4.19,4.17,4.08,4.17,4.14,
65,4.15,3.80,4.17,4.10,4.16,4.18,4.18,4.22,4.20,4.19,4.15,4.15,4.15,4.18,4.17,4.08,4.16,4.12,
66,4.15,3.70,4.17,4.10,4.16,4.19,4.17,4.19,4.19,4.25,4.15,4.14,4.15,4.17,4.17,4.06,4.14,4.13,
67,4.15,3.80,4.17,4.10,4.15,4.19,4.18,4.19,4.18,4.25,4.15,4.13,4.15,4.17,4.17,4.06,4.16,4.10,
68,4.15,3.81,4.17,4.10,4.15,4.18,4.17,4.19,4.18,4.25,4.15,4.13,4.15,4.17,4.16,4.08,4.16,4.11,
69,4.21,3.70,4.17,4.08,4.15,4.17,4.17,4.21,4.18,4.23,4.15,4.12,4.14,4.16,4.16,4.05,4.16,4.09,
70,4.17,3.80,4.16,4.08,4.15,4.17,4.17,4.22,4.17,4.25,4.15,4.12,4.14,4.17,4.16,4.06,4.16,4.10,
71,4.17,3.79,4.16,4.08,4.15,4.17,4.17,4.20,4.17,4.24,4.15,4.14,4.14,4.16,4.17,4.06,4.16,4.12,
72,4.17,3.80,4.16,4.09,4.15,4.17,4.17,4.21,4.17,4.25,4.14,4.12,4.14,4.15,4.16,4.05,4.15,4.10,
73,4.17,3.83,4.16,4.08,4.15,4.18,4.17,4.17,4.17,4.25,4.14,4.12,4.14,4.14,4.16,4.04,4.15,4.09,
74,4.20,4.02,4.16,4.07,4.15,4.17,4.17,4.20,4.17,4.20,4.14,4.11,4.14,4.15,4.16,4.05,4.15,4.08,
75,4.18,4.04,4.16,4.06,4.15,4.15,4.17,4.19,4.17,4.26,4.14,4.12,4.14,4.15,4.15,4.05,4.14,4.12,
76,4.17,4.05,4.15,4.07,4.15,4.15,4.17,4.17,4.17,4.23,4.14,4.12,4.14,4.16,4.15,4.06,4.15,4.10,
77,4.17,4.04,4.15,4.04,4.15,4.14,4.17,4.19,4.17,4.23,4.14,4.12,4.14,4.15,4.15,4.05,4.15,4.08,
78,4.17,4.04,4.15,4.10,4.15,4.15,4.16,4.15,4.17,4.22,4.14,4.11,4.14,4.15,4.15,4.05,4.15,4.08,
79,4.17,4.04,4.15,4.05,4.15,4.19,4.16,4.17,4.17,4.21,4.14,4.10,4.14,4.14,4.15,4.04,4.13,4.10,
80,4.17,4.03,4.15,4.03,4.15,4.15,4.17,4.22,4.17,4.21,4.14,4.12,4.14,4.14,4.15,4.05,4.15,4.08,
81,4.17,4.03,4.15,4.08,4.14,4.12,4.16,4.15,4.15,4.21,4.14,4.10,4.14,4.13,4.15,4.04,4.15,4.08,
82,4.17,4.03,4.15,4.08,4.14,4.18,4.18,4.16,4.16,4.22,4.14,4.11,4.14,4.14,4.15,4.05,4.14,4.08,
83,4.17,4.02,4.15,4.08,4.14,4.14,4.16,4.18,4.16,4.21,4.14,4.10,4.13,4.14,4.15,4.05,4.15,4.08,
84,4.17,4.02,4.15,4.03,4.14,4.18,4.15,4.17,4.16,4.21,4.14,4.10,4.13,4.11,4.15,4.05,4.14,4.08,
85,4.17,4.03,4.15,4.09,4.14,4.13,4.15,4.17,4.16,4.21,4.14,4.11,4.13,4.12,4.15,4.05,4.13,4.08,
86,4.17,4.03,4.15,4.08,4.14,4.18,4.15,4.16,4.16,4.21,4.13,4.10,4.13,4.11,4.15,4.05,4.13,4.12,
87,4.17,4.03,4.15,4.08,4.14,4.17,4.15,4.17,4.16,4.23,4.13,4.10,4.13,4.12,4.15,4.05,4.12,4.10,
88,4.17,4.02,4.15,4.06,4.14,4.15,4.15,4.17,4.15,4.21,4.13,4.09,4.13,4.10,4.15,4.04,4.14,4.08,
89,4.17,4.03,4.15,4.05,4.14,4.16,4.15,4.17,4.15,4.21,4.13,4.08,4.13,4.10,4.14,4.05,4.14,4.08,
90,4.16,4.03,4.15,4.05,4.14,4.16,4.15,4.17,4.15,4.21,4.13,4.08,4.13,4.09,4.14,4.05,4.14,4.09,
91,4.16,4.03,4.14,4.04,4.14,4.15,4.15,4.17,4.15,4.21,4.13,4.08,4.12,4.08,4.14,4.04,4.14,4.09,
92,4.16,4.04,4.14,4.03,4.14,4.15,4.14,4.17,4.15,4.21,4.13,4.06,4.12,4.07,4.14,4.04,4.14,4.08,
93,4.16,4.05,4.14,4.01,4.14,4.14,4.15,4.17,4.15,4.21,4.13,4.06,4.12,4.07,4.14,4.04,4.14,4.08,
94,4.16,4.05,4.14,4.00,4.14,4.14,4.14,4.16,4.15,4.21,4.12,4.06,4.12,4.05,4.14,4.04,4.14,4.08,
95,4.16,4.05,4.14,3.98,4.13,4.13,4.15,4.17,4.15,4.21,4.12,4.05,4.12,4.04,4.14,4.03,4.14,4.08,
96,4.16,4.05,4.14,3.97,4.13,4.12,4.14,4.18,4.15,4.20,4.12,4.05,4.12,4.03,4.14,4.03,4.14,4.08,
97,4.16,4.05,4.14,3.95,4.13,4.10,4.14,4.19,4.15,4.21,4.12,4.03,4.12,4.01,4.14,4.02,4.11,4.08,
98,4.16,4.05,4.14,3.95,4.13,4.09,4.17,4.25,4.15,4.22,4.12,4.01,4.12,3.99,4.14,4.01,4.14,4.07,
99,4.15,4.05,4.14,3.94,4.13,4.06,4.14,4.18,4.15,4.23,4.12,3.99,4.12,3.98,4.14,3.97,4.12,4.08,
100,4.15,4.05,4.14,3.94,4.13,4.05,4.14,4.06,4.14,4.22,4.12,3.99,4.12,3.98,4.14,3.96,4.13,4.03,
101,4.15,4.05,4.14,3.93,4.13,4.03,4.14,4.05,4.14,4.18,4.12,3.97,4.12,3.97,4.14,3.94,4.13,4.01,
102,4.15,4.05,4.14,3.92,4.13,4.01,4.14,4.01,4.13,4.19,4.12,3.98,4.12,3.97,4.14,3.92,4.13,3.99,
103,4.15,4.05,4.14,3.88,4.13,4.01,4.14,3.88,4.14,4.07,4.12,3.99,4.12,3.98,4.14,3.90,4.13,3.98,
104,4.15,4.05,4.14,3.83,4.12,3.99,4.14,3.63,4.14,4.06,4.12,3.99,4.12,3.97,4.13,3.87,4.13,3.98,
105,4.15,4.05,4.14,3.72,4.12,3.93,4.13,2.83,4.14,4.03,4.12,3.97,4.12,3.92,4.14,3.82,4.13,3.95,
106,4.15,4.06,4.13,3.42,4.12,3.77,4.13,1.30,4.14,3.94,4.12,3.90,4.11,3.79,4.13,3.70,4.13,3.90,
107,4.15,0.00,4.13,2.72,4.12,3.46,4.13,0.15,4.14,3.73,4.12,3.65,4.11,3.43,4.13,3.42,4.13,3.77,
108,4.15,0.00,4.13,1.26,4.12,2.20,4.13,0.00,4.14,2.83,4.12,2.85,4.11,2.19,4.13,2.46,4.13,3.33,
109,4.15,0.00,4.13,0.41,4.12,0.63,4.13,0.00,4.14,1.17,4.12,0.99,4.11,0.66,4.13,0.92,4.12,1.68,
110,4.15,0.00,4.13,0.05,4.12,0.05,4.13,0.00,4.14,0.13,4.12,0.09,4.11,0.05,4.13,0.09,4.12,0.19,
111,4.15,0.00,4.13,0.00,4.12,0.00,4.12,0.00,4.14,0.00,4.12,0.00,4.11,0.00,4.13,0.00,4.12,0.01,
112,4.15,0.00,4.13,0.00,4.12,0.00,4.12,0.00,4.13,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
113,4.15,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.13,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
114,4.14,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.13,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
115,4.15,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.13,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
116,4.14,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.13,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
117,4.14,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.13,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
118,4.14,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.13,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
119,4.14,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.12,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
120,4.14,0.00,4.12,0.00,4.11,0.00,4.12,0.00,4.12,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
121,4.14,0.00,4.12,0.00,4.11,0.00,4.11,0.00,4.12,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
122,4.14,0.00,4.12,0.00,4.11,0.00,4.11,0.00,4.12,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.12,0.00,
123,4.14,0.00,4.12,0.00,4.11,0.00,4.11,0.00,4.12,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.11,0.00,
124,4.14,0.00,4.12,0.00,4.11,0.00,4.11,0.00,4.12,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.11,0.00,
125,4.14,0.00,4.12,0.00,4.11,0.00,4.11,0.00,4.12,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.11,0.00,
126,4.14,0.00,4.12,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.10,0.00,4.09,0.00,4.12,0.00,4.11,0.00,
127,4.14,0.00,4.11,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.10,0.00,4.09,0.00,4.12,0.00,4.11,0.00,
128,4.13,0.00,4.11,0.00,4.11,0.00,4.10,0.00,4.12,0.00,4.10,0.00,4.09,0.00,4.11,0.00,4.11,0.00,
129,4.13,0.00,4.11,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.10,0.00,4.09,0.00,4.11,0.00,4.11,0.00,
130,4.13,0.00,4.11,0.00,4.10,0.00,4.10,0.00,4.12,0.00,4.10,0.00,4.09,0.00,4.12,0.00,4.10,0.00,
131,4.13,0.00,4.11,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.10,0.00,4.09,0.00,4.11,0.00,4.10,0.00,
132,4.13,0.00,4.11,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.10,0.00,4.09,0.00,4.11,0.00,4.10,0.00,
133,4.13,0.00,4.11,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.10,0.00,4.08,0.00,4.11,0.00,4.10,0.00,
134,4.13,0.00,4.10,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.10,0.00,4.08,0.00,4.11,0.00,4.10,0.00,
135,4.13,0.00,4.10,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
136,4.12,0.00,4.10,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
137,4.12,0.00,4.10,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
138,4.12,0.00,4.10,0.00,4.10,0.00,4.10,0.00,4.11,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
139,4.12,0.00,4.10,0.00,4.10,0.00,4.09,0.00,4.10,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
140,4.12,0.00,4.10,0.00,4.10,0.00,4.09,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
141,4.12,0.00,4.10,0.00,4.10,0.00,4.09,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
142,4.12,0.00,4.10,0.00,4.10,0.00,4.09,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
143,4.12,0.00,4.10,0.00,4.10,0.00,4.09,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
144,4.12,0.00,4.10,0.00,4.10,0.00,4.09,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
145,4.12,0.00,4.10,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.10,0.00,
146,4.12,0.00,4.10,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.09,0.00,
147,4.12,0.00,4.10,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.09,0.00,
148,4.12,0.00,4.10,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.08,0.00,4.10,0.00,4.09,0.00,
149,4.12,0.00,4.09,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.07,0.00,4.10,0.00,4.09,0.00,
150,4.12,0.00,4.09,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.07,0.00,4.10,0.00,4.09,0.00,
151,4.12,0.00,4.09,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.07,0.00,4.09,0.00,4.09,0.00,
152,4.12,0.00,4.09,0.00,4.09,0.00,4.08,0.00,4.10,0.00,4.08,0.00,4.07,0.00,4.09,0.00,4.09,0.00,
153,4.11,0.00,4.09,0.00,4.08,0.00,4.08,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.09,0.00,4.09,0.00,
154,4.11,0.00,4.09,0.00,4.08,0.00,4.08,0.00,4.09,0.00,4.08,0.00,4.06,0.00,4.09,0.00,4.08,0.00,
155,4.11,0.00,4.09,0.00,4.08,0.00,4.08,0.00,4.09,0.00,4.08,0.00,4.07,0.00,4.09,0.00,4.08,0.00,
156,4.11,0.00,4.08,0.00,4.08,0.00,4.08,0.00,4.09,0.00,4.08,0.00,4.07,0.00,4.09,0.00,4.08,0.00,
157,4.11,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.09,0.00,4.08,0.00,
158,4.11,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.09,0.00,4.08,0.00,
159,4.11,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.09,0.00,4.08,0.00,
160,4.10,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
161,4.10,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
162,4.10,0.00,4.08,0.00,4.08,0.00,4.07,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
163,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
164,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
165,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
166,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
167,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
168,4.10,0.00,4.08,0.00,4.08,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.08,0.00,
169,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.06,0.00,4.08,0.00,4.07,0.00,
170,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
171,4.10,0.00,4.08,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
172,4.10,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.08,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
173,4.10,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
174,4.10,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
175,4.10,0.00,4.07,0.00,4.07,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.08,0.00,4.07,0.00,
176,4.10,0.00,4.07,0.00,4.06,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.07,0.00,
177,4.09,0.00,4.07,0.00,4.06,0.00,4.06,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.06,0.00,
178,4.09,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.06,0.00,
179,4.09,0.00,4.07,0.00,4.06,0.00,4.05,0.02,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.06,0.00,
180,4.09,0.00,4.07,0.00,4.06,0.00,4.05,0.35,4.07,0.00,4.06,0.00,4.05,0.00,4.07,0.00,4.06,0.00,
181,4.09,0.00,4.06,0.00,4.06,0.00,4.05,2.12,4.06,0.00,4.05,0.00,4.05,0.00,4.07,0.00,4.06,0.00,
182,4.09,0.00,4.06,0.01,4.06,0.01,4.05,3.34,4.06,0.02,4.06,0.04,4.05,0.02,4.07,0.03,4.06,0.06,
183,4.09,0.00,4.06,0.19,4.06,0.27,4.05,3.67,4.06,0.33,4.05,0.48,4.05,0.32,4.07,0.43,4.06,0.74,
184,4.08,0.00,4.06,0.94,4.06,1.86,4.05,3.70,4.06,2.12,4.05,2.57,4.05,1.95,4.07,2.20,4.06,3.18,
185,4.08,0.00,4.06,2.19,4.06,3.33,4.05,3.70,4.06,3.50,4.05,3.64,4.04,3.30,4.07,3.32,4.06,3.62,
