11,7222.26,14222.60,29805.45,29447.43,0,8921.10,14395.90,0,7507.14,11416.63,11735.15,22271.29,24638.91,22510.67,0,18233.72,25154.63,0,28701.26,0,43748.13,33164.55,34031.75,32983.19,15768.26,20598.27,22203.64,3561.65,21737.40,32803.35,17824.30,5547.11,0,6571.28,13864.73,9145.37,12467.08,5253.49,33531.91,2750.32,22069.18,0,15176.41,0,5827.76,9993.50,6544.48,2841.01,41321.35,21094.23,25852.90,18925.59,31812.15,22649.01,
12,7212.61,14222.60,29857.28,29396.79,0,8909.43,14415.27,0,7537.15,11431.58,11735.15,22271.29,24638.91,22476.19,0,18207.77,25195.04,0,28750.01,0,43748.13,33104.10,34094.83,32923.25,15789.95,20628.74,22136.20,3549.68,21770.19,32803.35,17900.05,5547.11,0,6562.34,13846.15,9121.50,12450.65,5261.07,33531.91,2755.62,22136.20,0,15217.89,0,5827.76,9980.52,6553.40,2841.01,40643.57,21125.83,26191.15,18980.17,31869.19,22683.71,
13,7212.61,14241.71,29857.28,29447.43,0,8967.88,14415.27,0,7567.27,11431.58,11719.75,22271.29,24638.91,22476.19,0,18181.82,25195.04,0,28701.26,0,43842.09,33164.55,33905.58,32923.25,15811.64,20598.27,22203.64,3567.66,21770.19,32863.30,17950.96,5570.78,0,6571.28,13883.30,9157.30,12483.52,5261.07,33531.91,2755.62,22102.58,0,15217.89,0,5835.94,9980.52,6544.48,2835.65,40811.53,21157.42,26148.42,18980.17,31869.19,22683.71,
14,7212.57,14260.90,29909.10,29396.79,0,8944.45,14434.75,0,7577.35,11461.56,11735.15,22271.29,24638.91,22476.19,0,18181.82,25154.63,0,28799.12,0,43748.13,33164.55,34031.75,32983.19,15811.64,20628.74,22237.47,3561.65,21770.19,32803.35,17281.17,5029.41,0,6526.66,13501.01,9109.60,12500.02,5268.68,33531.91,2755.62,22102.58,0,15135.13,0,5827.76,10006.54,6562.34,2830.27,40811.53,21157.42,26191.15,18980.17,31869.19,22683.71,
15,7212.57,14280.09,29805.45,29396.79,0,8967.88,14415.27,0,7597.49,11476.58,11750.55,22271.29,24638.91,22476.19,0,18181.82,25235.45,0,28750.01,0,43748.13,33225.52,34094.83,32923.25,15811.64,20690.06,22203.64,3573.65,21770.19,32863.30,17353.07,5156.92,0,6553.43,13341.04,9121.50,12516.53,5276.27,33470.43,2755.62,22136.20,0,15280.20,0,5844.10,10006.54,6553.40,2835.65,40895.51,21157.42,26233.87,18980.17,31869.19,22683.71,
16,7222.26,14280.09,29805.45,29396.79,0,8956.16,14434.75,0,7617.69,11476.58,11735.15,22271.29,24638.91,22510.67,0,18156.01,25235.45,0,28848.23,0,43842.09,33164.55,34094.83,32923.25,15855.13,20628.74,22237.47,3579.65,21803.17,32803.35,18078.73,5570.78,0,6571.28,13939.19,9169.28,12516.53,5283.87,33408.94,2755.62,22102.58,0,15280.20,0,5835.91,10006.54,6562.34,2835.65,40895.51,21157.42,26191.15,19007.62,31869.19,22649.01,
17,7222.26,14496.45,29805.45,29498.07,0,8967.88,14454.22,0,7627.81,11476.58,11750.55,22305.33,24638.91,22476.19,0,18181.82,25235.45,0,28848.23,0,43748.13,33225.52,34031.75,32923.25,15855.13,20659.40,22203.64,3579.65,21770.19,32863.30,17950.96,5547.11,0,6544.48,13901.87,9145.37,12533.04,5276.27,33593.93,2760.92,22136.20,0,15280.20,0,5844.10,10006.54,6571.28,2830.27,41407.03,21125.83,26148.42,18980.17,31869.19,22614.31,
18,7212.57,14299.29,29805.45,29346.15,0,8979.59,14454.22,0,7648.09,11476.58,11750.55,22339.38,24638.91,22441.93,0,18130.20,25235.45,0,28848.23,0,43748.13,33225.52,34031.75,32983.19,15898.84,20628.74,22271.29,3573.65,21770.19,32923.25,18130.20,5594.51,0,6562.34,13957.85,9181.26,12549.62,5283.87,33531.91,2766.23,22136.20,0,15300.94,0,5852.28,10006.54,6571.28,2830.27,40895.51,21157.42,26148.42,18980.17,31926.23,22683.71,
19,7231.90,14496.36,29805.45,29346.15,0,9003.11,14473.68,0,7678.58,11491.60,11750.55,22339.38,24638.91,22476.19,0,18181.82,25235.45,0,28897.34,0,43748.13,33347.46,34094.83,32923.25,15920.75,20659.40,22271.29,3585.67,21770.19,32863.30,18156.01,5562.89,0,6553.40,13920.53,9157.30,12566.20,5283.87,33531.91,2755.62,22169.81,0,15342.83,0,5852.28,10032.65,6580.23,2835.65,41065.16,21157.42,26148.42,18980.17,31926.23,22683.71,
20,7340.22,14337.86,29909.10,29396.79,0,9003.11,14454.22,0,7699.00,11491.60,11750.55,22339.38,24638.91,22476.41,0,18130.20,25275.86,0,28996.32,0,43842.09,33347.46,34094.83,32923.25,15920.65,20659.40,22271.29,3579.65,21737.40,32684.45,18233.72,5594.51,0,6571.28,13995.34,9181.26,12566.20,5291.50,33531.91,2760.92,22169.81,0,15363.67,0,5852.28,10045.74,6571.28,2830.27,40895.51,21157.42,26191.15,19035.06,31926.23,22683.71,
21,7222.26,14357.23,29909.10,29447.43,0,9014.87,14473.68,0,7719.41,11521.76,11750.55,22305.33,24638.91,22510.67,0,18130.20,25275.86,0,28897.34,0,43842.09,33347.46,34031.75,32983.19,15920.65,20659.40,22339.38,3597.70,21803.17,32803.35,18233.72,5594.51,0,6553.43,14014.08,9181.26,12599.44,5291.50,33531.91,2760.92,22169.81,0,15342.93,0,5852.28,10045.74,6580.23,2830.27,41235.67,21157.42,25978.99,19035.06,31926.23,22683.71,
22,7222.26,14337.86,29857.28,29396.79,0,9014.87,14473.68,0,7750.16,11506.68,11750.55,22373.42,24638.91,22476.19,0,18104.39,25275.86,0,28848.23,0,43842.09,33347.46,34094.83,32983.19,15942.56,20690.06,22339.38,3597.70,21836.16,32625.00,18311.85,5602.45,0,6562.34,14014.08,9181.26,12616.09,5299.11,33470.43,2760.92,22169.81,0,15342.83,0,5868.67,10045.74,6580.23,2830.27,40895.51,21157.42,26233.87,19035.06,31926.23,22683.71,
23,7222.26,14395.90,29909.10,29396.79,0,9038.48,14493.25,0,7770.71,11521.76,11750.55,22373.42,24638.91,22476.41,0,18104.39,25275.86,0,28996.32,0,43842.09,33347.46,34094.83,32983.19,15942.56,20598.63,22203.64,3597.70,21770.19,32923.25,18311.85,5610.39,0,6562.34,14032.92,9181.26,12616.09,5306.74,33470.43,2766.23,22169.81,0,15363.67,0,5852.28,10045.74,6580.26,2830.27,40895.51,21157.42,26191.15,19062.50,31926.23,22649.01,
24,7212.57,14415.27,29805.45,29498.07,0,9038.48,14473.68,0,7781.01,11536.84,11750.55,22373.42,24599.86,22476.19,0,18104.39,25275.86,0,28946.83,0,43842.09,33408.94,34094.83,32983.19,15964.47,20690.06,22271.29,3597.70,21836.16,32983.19,18364.19,5594.51,0,6544.48,13995.34,9181.26,12649.47,5291.50,33531.91,2760.92,22203.64,0,15405.77,0,5860.49,10071.96,6580.23,2824.91,41149.99,21189.03,26191.15,19062.50,31926.23,22683.71,
25,7222.26,14615.32,29909.10,29447.43,0,9085.82,14512.81,0,7811.97,11536.84,11765.96,22373.42,24638.91,22510.67,0,18078.73,25275.86,0,29045.80,0,43842.09,33408.94,34094.83,32983.19,16008.51,20690.06,22339.38,3603.72,21836.16,32923.25,18390.42,5594.51,0,6535.57,14051.75,9193.25,12666.20,5306.74,33531.91,2766.23,22169.81,0,15405.77,0,5860.47,10071.96,6580.23,2830.27,41493.58,21189.03,26233.87,19062.50,31926.23,22683.71,
26,7241.62,14434.75,29805.45,29396.79,0,9050.28,14512.81,0,7822.34,11551.99,11765.96,22373.42,24638.91,22510.67,0,18104.39,25275.86,0,29095.67,0,43842.09,33470.43,34094.83,32983.19,16008.51,20720.72,22339.38,3615.80,21836.16,32923.25,18469.44,5618.32,0,6544.48,14051.75,9181.26,12666.20,5306.74,33531.91,2766.23,22271.29,0,15405.77,0,5868.67,10085.09,6589.23,2819.56,41149.99,21189.03,26191.44,19117.70,31926.23,22683.71,
27,7231.94,14612.63,29960.93,29447.43,0,9085.82,14493.25,0,7853.44,11567.13,11765.96,22441.93,24638.91,22510.67,0,18078.73,25275.86,0,29145.53,0,43842.09,33531.91,34094.83,33290.65,16008.51,20690.06,22339.38,3603.72,21803.17,32923.25,18390.42,5429.86,0,6447.06,13957.85,9145.37,12682.93,5314.39,33593.93,2771.55,22203.64,0,15301.15,0,5860.49,10085.09,6571.28,2824.91,41149.99,21189.03,26191.15,19117.70,31926.23,22683.71,
28,7231.90,14434.75,29805.45,29447.43,0,9085.82,14512.81,0,7874.21,11551.99,11765.96,22373.42,24638.91,22476.19,0,18078.73,25316.55,0,29145.53,0,43842.09,33531.91,34094.83,32983.19,16030.53,20720.72,22305.33,3615.80,21836.16,32983.19,16686.99,4442.36,5414.37,5876.88,12239.13,8235.29,12682.93,5306.74,33531.91,2771.55,22237.47,0,15447.87,0,5876.88,10085.09,6589.20,2830.27,40895.51,21189.03,26233.87,19145.30,31926.23,22683.71,
29,7222.26,14493.25,29909.10,29447.43,0,9121.50,14512.81,0,7905.50,11567.13,11765.96,22441.93,24599.86,22545.14,0,18078.73,25275.86,0,29145.53,0,43842.09,33531.91,34094.83,32983.19,16052.67,20720.72,22373.42,3615.80,21836.16,32923.25,16686.99,4428.79,5215.67,5868.67,12239.13,8235.29,12699.73,5314.39,33531.91,2771.55,22271.29,0,15469.02,0,5868.70,10111.42,6598.17,2819.55,41321.35,21220.82,26233.87,19145.30,31926.23,22683.71,
30,7231.90,14493.25,29909.10,29396.79,0,9121.54,14532.37,0,7936.89,11582.28,11765.96,22476.19,24560.81,22545.14,0,18053.06,25316.55,0,29145.53,0,43842.09,33655.94,34094.83,33104.10,16052.67,20690.06,22373.42,3627.89,21836.16,32983.19,16710.18,4428.79,5000.00,5868.67,12223.05,8224.48,12699.73,5314.39,33531.91,2766.23,22237.47,0,15426.92,0,5868.67,10098.23,6589.20,2824.91,40980.34,21220.82,26276.60,19145.30,31926.23,22683.71,
31,7222.26,14493.25,29960.93,29346.15,0,9133.43,14512.81,0,7947.37,11567.13,11781.43,22476.19,24599.86,22510.67,0,18027.39,25357.23,0,29195.40,0,43842.09,33593.93,34158.46,33043.64,16074.80,20720.72,22373.42,3621.84,21803.17,32983.19,16733.49,4422.00,4883.61,5852.28,12223.05,8235.29,12733.33,5329.68,33531.91,2766.23,22271.29,0,15469.02,0,5876.88,10124.61,6589.20,2830.27,41149.99,21220.82,26276.60,19200.81,32041.26,22683.71,
32,7231.94,14512.81,29960.93,29447.43,0,9145.37,14532.37,0,7968.40,11612.70,11765.96,22476.19,24599.86,22545.14,0,18053.06,25357.23,0,29195.40,0,43842.09,33655.94,34222.09,33104.10,16096.94,20720.72,22373.42,3633.95,21869.15,32983.19,16780.10,4422.00,4883.61,5852.28,12206.97,8213.66,12733.41,5329.68,33531.91,2771.55,22305.33,0,15469.02,0,5868.67,10124.61,6598.17,2819.56,41321.35,21220.82,26233.87,19173.05,32041.26,22683.71,
33,7241.58,14532.37,29960.93,29447.43,0,9181.26,14532.37,0,8000.01,11612.70,11781.43,22476.19,24599.86,22510.67,0,18027.39,25357.23,0,29195.40,0,43842.09,33655.94,34158.46,33104.10,16096.94,20720.72,22373.42,3633.95,21869.15,32983.19,16803.53,4422.00,4861.99,5860.47,12223.05,8224.48,12733.33,5337.35,33531.91,2771.55,22339.38,0,15469.02,0,5868.67,10137.85,6598.17,2819.55,41407.03,21220.82,26233.87,19173.05,32041.26,22683.71,
34,7241.58,14552.03,29960.93,29498.07,0,9205.27,14532.37,0,8010.60,11612.70,11781.43,22476.19,24560.81,22510.67,0,18001.87,25397.92,0,29145.53,0,43842.09,33717.95,34158.46,33164.55,16141.43,20720.72,22373.42,3633.95,21869.15,32983.19,18735.95,5626.28,0,6491.14,14089.51,9205.27,12767.09,5337.35,33531.91,2776.86,22305.33,0,15468.91,0,5876.88,10137.85,6580.23,2819.56,41235.67,21252.61,26276.60,19200.81,32041.26,22683.71,
35,7241.58,14571.69,29960.93,29447.43,0,9205.27,14532.37,0,8031.74,11612.70,11781.43,22476.19,24560.81,22545.14,0,18027.39,25357.23,0,29145.53,0,43842.09,33717.95,34158.46,33104.10,16141.43,20751.57,22373.42,3640.02,21869.15,32983.19,18789.92,5642.20,0,6517.77,14146.37,9217.30,12783.96,5345.01,33531.91,2782.18,22339.38,0,15490.07,0,5876.88,10164.27,6589.20,2824.91,40895.51,21220.82,26276.60,19228.57,32041.26,22683.71,
36,7251.30,14571.69,29960.93,29498.07,0,9217.30,14532.37,0,8063.58,11612.70,11796.90,22510.67,24560.81,22545.14,0,18001.87,25397.92,0,29195.40,0,43937.06,33717.95,34222.09,33104.10,16186.04,20782.41,22373.42,3646.07,21737.60,32983.19,18789.92,5642.20,0,6535.57,14165.38,9217.30,12783.96,5345.01,33531.91,2776.86,22305.33,0,15511.33,0,5885.12,10164.27,6589.20,2824.91,41149.99,21252.61,26362.66,19228.57,32098.77,22683.71,
37,7241.58,14571.69,29909.10,29447.43,0,9229.32,14571.69,0,8095.53,11627.91,11796.90,22510.67,24560.81,22545.14,0,18001.87,25397.92,0,29295.90,0,43937.06,33780.49,34158.46,33164.55,16163.68,20782.41,22407.67,3646.07,21869.15,32983.19,18709.42,5562.89,0,6500.03,14051.75,9157.30,12800.92,5360.38,33531.91,2776.86,22339.38,0,15532.59,0,5893.35,10177.51,6598.17,2824.91,39902.43,21252.61,0,19062.50,32214.74,22476.19,
38,7231.90,14630.85,29960.93,29447.43,0,9253.46,14571.69,0,8106.23,11643.18,11812.37,22510.67,24522.02,22545.14,0,17976.34,25397.92,0,29295.90,0,43937.06,33843.04,34285.71,33164.55,16208.41,20751.57,22407.67,3652.14,21902.35,32983.19,18871.17,5642.20,0,6517.77,14146.37,9193.25,12817.87,5352.68,33531.91,2782.18,22373.42,0,15532.59,0,5893.33,10177.57,6598.17,2824.91,39420.30,21252.61,0,19090.10,32272.73,22510.67,
39,7251.30,14591.35,29960.93,29498.07,0,9241.39,14571.69,0,8127.60,11627.91,11812.37,22579.62,24560.81,22510.67,0,17950.82,25357.23,0,29346.15,0,43937.06,33780.49,34285.71,33164.55,16186.04,20782.41,22407.67,3658.23,21869.15,32983.19,18871.17,5618.32,0,6517.77,14127.36,9181.26,12834.82,5360.38,33531.91,2782.18,22373.42,0,15532.59,0,5876.88,10204.10,6598.17,2814.20,39580.22,21252.61,0,19117.70,32214.74,22510.67,
40,7231.94,14650.60,29960.93,29447.43,0,9289.77,14552.03,0,8138.30,11658.46,11796.90,22545.14,24522.02,22545.14,0,17950.82,25397.92,0,29346.15,0,43842.09,33843.04,34158.46,33164.55,16208.41,20628.93,22271.51,3652.16,21803.17,32983.19,18871.17,5594.51,0,6508.89,14070.59,9157.30,12851.85,5360.38,33531.91,2782.18,22339.38,0,15532.59,0,5893.33,10204.10,6598.17,2824.91,39660.19,21252.61,0,19117.70,32272.73,22476.19,
41,7251.30,14630.85,29909.10,29396.79,0,9289.77,14571.69,0,8181.33,11643.18,11796.90,22579.62,24522.02,22510.67,0,17950.82,25397.92,0,29245.65,0,43937.06,33905.58,34285.71,33104.10,16230.77,20782.41,22441.93,3658.21,21935.55,32983.19,17207.45,4510.66,6733.92,5918.06,12417.85,8257.00,12851.85,5368.06,33470.43,2782.18,22373.42,0,15553.74,0,5885.12,10204.10,6598.17,2819.55,39660.19,21220.82,0,19145.30,32272.73,22510.67,
42,7241.58,14630.85,29909.10,29498.07,0,9338.37,14571.69,0,8181.29,11658.46,11796.90,22579.62,24522.02,22545.14,0,17950.82,25397.92,0,29295.90,0,43842.09,33905.58,34285.71,33104.10,16230.88,20782.41,22441.93,3658.23,21935.55,32983.19,17111.35,4455.96,5022.03,5876.88,12336.25,8235.29,12868.88,5352.68,33531.91,2787.50,22373.42,0,15575.11,0,5901.56,10230.74,6598.17,2814.20,39420.30,21284.40,0,19145.30,32214.74,22476.19,
43,7251.27,14670.45,29909.10,29498.46,0,9326.21,14571.69,0,8213.66,11673.73,11796.90,22579.62,24483.23,22545.14,0,17950.82,25397.92,0,29346.15,0,44032.03,33905.58,34285.71,33164.55,16253.25,20813.25,22407.67,3670.38,21935.55,33104.10,17111.35,4442.36,4719.43,5844.10,12320.02,8235.29,12885.91,5360.38,33531.91,2792.83,22373.42,0,15575.11,0,5885.12,10204.10,6589.20,2814.20,39660.19,21284.40,0,19145.30,32272.73,22510.67,
44,7251.30,14670.54,29960.93,29396.79,0,9326.21,14591.35,0,8235.29,11658.46,11781.43,22579.62,24522.02,22579.62,0,17874.66,25438.89,0,29447.43,0,44032.03,33905.58,34158.46,33225.52,16298.20,20813.25,22476.19,3670.38,21968.75,32983.19,17111.35,4442.36,4614.29,5844.10,12320.02,8235.29,12903.01,5375.76,33531.91,2787.51,22407.67,0,15575.11,0,5901.56,10230.74,6598.17,2819.56,39500.26,21284.40,0,19200.81,32214.74,22476.19,
45,7231.90,14690.30,29960.93,29498.07,0,9362.79,14591.35,0,8257.00,11689.07,11781.43,22579.62,24522.02,22545.14,0,17925.43,25397.92,0,29447.43,0,44032.03,34031.75,34414.07,33164.55,16298.20,20782.41,22441.93,3682.59,21935.55,32983.19,17183.39,4442.36,4327.73,5835.94,12320.02,8235.29,12885.91,5368.06,33655.94,2787.50,22407.67,0,15553.95,0,5901.56,10230.74,6598.17,2824.91,39420.30,21284.40,0,19200.81,32272.73,22476.19,
46,7251.30,14730.09,30842.23,29600.13,0,9399.51,14591.35,0,8289.64,11673.73,11781.43,22614.31,24522.02,22579.62,0,17874.66,25479.86,0,29396.79,0,43937.06,34031.75,34414.07,33104.10,16320.79,20844.47,22441.93,3682.57,21935.55,33043.64,17183.39,4422.04,4097.39,5819.60,12320.02,8224.48,12920.11,5368.08,33593.93,2776.86,22441.93,0,15553.74,0,5901.56,10257.43,6580.23,2803.54,39821.69,21220.82,0,19173.05,32272.73,22510.67,
47,7260.98,14750.03,29960.93,29498.46,0,9387.25,14591.35,0,8311.47,11673.79,11765.96,22649.01,24522.02,22649.01,0,17925.43,25438.89,0,29549.10,0,44032.03,34094.83,34285.71,33164.55,16320.91,20844.28,22510.67,3676.49,22002.16,33225.52,17183.39,4401.70,3924.71,5803.30,12320.02,8224.48,12937.22,5368.06,33594.45,2782.18,22441.93,0,15553.74,0,5893.33,10244.08,6589.20,2803.52,39660.19,21284.60,0,19228.57,32272.73,22510.67,
48,7251.30,14750.03,30065.41,29498.46,0,9424.07,14611.10,0,8344.34,11673.73,11765.96,22614.31,24522.02,22579.62,0,17900.05,25520.83,0,29498.07,0,44032.03,34094.83,34285.71,33164.55,16365.98,20844.28,22441.93,3682.57,22002.16,33164.55,17255.81,4422.00,3918.38,5795.17,12320.02,8224.48,12937.22,5375.78,33780.49,2782.18,22510.67,0,15532.48,0,5885.12,10244.08,6580.23,2808.85,39821.69,21284.40,0,19256.48,32214.74,22476.19,
49,7241.58,14769.98,30065.41,29651.17,0,9399.51,14611.10,0,8344.30,11704.41,11781.43,22649.01,24522.02,22614.31,0,17874.66,25520.83,0,29549.10,0,44126.99,34222.09,34414.07,33225.52,16434.11,20875.31,22545.14,3682.57,21968.75,33164.55,17280.00,4415.22,3924.69,5803.30,12336.25,8224.48,12954.40,5383.48,33717.95,2782.18,22510.67,0,15532.48,0,5901.56,10244.08,6589.20,2808.85,40643.57,21284.60,0,19256.48,32272.73,22476.19,
50,7241.58,14769.98,30117.65,29754.02,0,9424.07,14630.85,0,8366.29,11704.41,11765.96,22649.01,24483.23,22649.01,0,17900.05,25520.83,0,29498.07,0,44032.03,34158.46,34349.89,33164.55,16434.11,20906.34,22545.14,3676.49,22002.16,33104.10,17304.31,4415.22,3924.69,5803.30,12336.25,8224.48,12971.58,5368.06,33717.95,2776.86,22476.19,0,15511.22,0,5876.88,10270.82,6571.28,2798.17,40560.42,21316.39,0,19256.48,32389.66,22476.19,
51,7251.30,14750.03,30117.65,29651.56,0,9424.07,14611.10,0,8388.27,11719.75,11781.43,22753.54,24522.02,22614.31,0,17925.43,25520.83,0,29447.43,0,44126.99,34285.71,34414.07,33165.07,16434.11,20906.34,22579.62,3688.68,22002.16,33286.49,17328.63,4408.47,3931.01,5811.44,12352.54,8224.48,12954.40,5375.76,33843.04,2782.18,22545.14,0,15532.48,0,5893.33,10284.22,6580.23,2798.17,40311.75,21348.38,0,19256.48,32272.73,22476.19,
52,7428.30,15564.65,30065.41,29702.59,0,9510.50,14611.10,0,8410.33,11704.41,11765.96,22753.54,24444.45,22649.01,0,17900.05,25520.83,0,29447.43,0,44126.99,34222.09,34349.89,33225.52,16456.94,20906.34,22545.14,3688.68,22035.56,33225.52,17328.63,4408.47,3931.01,5803.30,12368.83,8224.48,12971.58,5383.48,33843.04,2771.55,22614.31,0,15511.22,0,5893.35,10270.82,6562.34,2798.17,40147.05,21348.38,0,19256.48,32389.66,22476.19,
53,7260.98,14790.02,30117.65,29651.56,0,9461.02,14611.10,0,8432.43,11719.75,11765.96,22718.63,24483.23,22649.01,0,17874.66,25603.35,0,29447.43,0,44126.99,34285.71,34478.26,33347.46,16456.94,20906.34,22545.14,3694.80,22035.56,33225.52,17401.83,4415.22,3943.67,5803.30,12401.48,8224.48,12988.77,5383.48,33717.95,2771.55,22579.62,0,15532.48,0,5885.09,10284.22,6571.28,2803.50,41841.52,21380.36,25978.99,19453.03,32272.73,22649.01,
54,7231.97,14810.06,30117.65,29702.59,0,9510.50,14650.60,0,8454.61,11719.75,11765.96,22788.46,24483.23,22649.01,0,17874.66,25603.35,0,29396.79,0,44126.99,34349.89,34478.82,33225.52,16479.76,20906.34,22545.14,3700.90,22035.56,33286.49,17377.38,4422.00,3943.67,5803.30,12368.83,8235.29,13006.02,5398.90,33780.49,2782.18,22579.62,0,15426.71,0,5876.88,10284.22,6571.28,2808.85,40394.10,21348.38,0,19284.40,32448.12,22476.19,
55,7251.30,14790.02,30117.65,29702.59,0,9510.50,14650.60,0,8487.97,11719.75,11781.43,22788.46,24444.45,22683.71,0,17874.66,25603.35,0,29295.90,0,44126.99,34349.89,34478.26,33347.46,16525.54,20937.56,22579.62,3700.91,22068.97,33225.52,17401.83,4428.79,3950.01,5803.30,12401.48,8224.48,13006.02,5391.18,33905.58,2782.18,22614.31,0,15468.91,0,5893.33,10284.22,6571.28,2819.56,41666.68,21412.55,29600.13,19453.03,32272.73,22649.01,
